20130106,",",3904,",",오이,",",1,",",10개,9620
20130106,",",3904,",",오이,",",1,",",10개,9900
20130106,",",3904,",",오이,",",1,",",10개,12400
20130106,",",3904,",",쌀,",",1,",",20KG,45800
20130106,",",3904,",",찹쌀,",",1,",",1KG,5800
20130106,",",3904,",",콩,",",1,",",1KG,13200
20130106,",",3904,",",팥(적두),",",1,",",1KG,27800
20130106,",",3904,",",고구마,",",1,",",1KG,4490
20130106,",",3904,",",감자,",",1,",",1KG,4980
20130106,",",3904,",",배추,",",1,",",포기,2800
20130106,",",3904,",",배추,",",2,",",포기,2200
20130106,",",3904,",",양파,",",1,",",1KG,1930
20130106,",",3904,",",파,",",1,",",1KG,4540
20130106,",",3904,",",생강,",",1,",",1KG,12330
20130106,",",3904,",",미나리,",",1,",",1KG,12900
20130106,",",3904,",",깻잎,",",1,",",200G,6600
20130106,",",3904,",",피망(청),",",1,",",100G,1640
20130106,",",3904,",",땅콩,",",1,",",100G,1960
20130106,",",3904,",",느타리버섯,",",1,",",100G,990
20130106,",",3904,",",팽이버섯,",",1,",",100G,370
20130106,",",3904,",",사과,",",1,",",10개,19930
20130106,",",3904,",",사과,",",2,",",10개,13800
20130106,",",3904,",",배,",",1,",",10개,38330
20130106,",",3904,",",배,",",2,",",10개,30000
20130106,",",3904,",",포도,",",2,",",1KG,8700
20130106,",",3904,",",감귤,",",1,",",10개,2980
20130106,",",3904,",",단감,",",1,",",10개,7960
20130106,",",3904,",",방울토마토,",",1,",",1KG,11970
20130106,",",3904,",",물오징어,",",2,",",1마리,3280
20130106,",",3904,",",건멸치,",",2,",",100G,2720
20130106,",",3904,",",쇠고기,",",1,",",100G,3500
20130106,",",3904,",",쇠고기,",",1,",",100G,980
20130107,",",3904,",",얼갈이배추,",",1,",",1.5KG,3600
20130107,",",3904,",",쇠고기,",",1,",",100G,3500
20130107,",",3904,",",건멸치,",",2,",",100G,2720
20130107,",",3904,",",물오징어,",",2,",",1마리,3280
20130107,",",3904,",",계란,",",2,",",10개,1530
