20220101,2300,당근,1KG,3000,232
20220101,2304,당근,1KG,4290,232
20220101,3100,당근,1KG,2830,232
20220101,3104,당근,1KG,2400,232
20220101,3124,당근,1KG,2800,232
20220101,2300,고구마(밤),1KG,5000,151
20220101,2304,고구마(밤),1KG,4660,151
20220101,3100,고구마(밤),1KG,5330,151
20220101,3104,고구마(밤),1KG,4530,151
20220101,3124,고구마(밤),1KG,5950,151
20220101,3124,열무,1KG(1단),6240,233
20220101,2300,미나리,1KG,1000,252
20220101,3100,미나리,1KG,900,252
20220101,2304,얼갈이배추,1KG(단),3490,215
20220101,3124,얼갈이배추,1KG(단),4780,215
20220101,2300,갓,1KG,3000,216
20220101,3100,갓,1KG,3500,216
20220101,3104,갓,1KG,1510,216
20220101,2300,찹쌀,1KG,4660,112
20220101,2304,찹쌀,1KG,3480,112
20220101,3100,찹쌀,1KG,4460,112
20220101,3104,찹쌀,1KG,4500,112
20220101,3124,찹쌀,1KG,3480,112
20220101,2300,고춧가루,1KG,30300,248
20220101,2304,고춧가루,1KG,29800,248
20220101,3100,고춧가루,1KG,32000,248
20220101,3104,고춧가루,1KG,29000,248
20220101,3124,고춧가루,1KG,33600,248
20220101,3104,양파,1KG,1330,245
20220101,3124,양파,1KG,2490,245
20220101,2300,토마토,1KG,5000,225
20220101,2304,토마토,1KG,8990,225
20220101,3100,토마토,1KG,5000,225
20220101,3104,토마토,1KG,3900,225
20220101,3124,토마토,1KG,8330,225
20220101,2300,파,1KG,5830,246
20220101,3100,파,1KG,7070,246
20220101,3104,파,1KG,9810,246
20220101,3124,파,1KG,12140,246
20220101,2300,고춧가루,1KG,10000,248
20220101,3100,고춧가루,1KG,14600,248
20220101,2300,양파,1KG,2000,245
20220101,2304,양파,1KG,2330,245
20220101,3100,양파,1KG,2000,245
20220101,2300,파,1KG,2500,246
20220101,2304,파,1KG,3110,246
20220101,3100,파,1KG,2230,246
20220101,3104,파,1KG,1770,246
20220101,3124,파,1KG,3490,246
20220101,2300,시금치,1KG,6250,213
