20130101,3300,방울토마토,1KG,8000,422
20130101,3300,미나리,1KG,6000,252
20130101,3300,찹쌀,1KG,3660,112
20130101,3300,콩,1KG,7230,141
20130101,3300,팥(적두),1KG,12800,142
20130101,3300,고구마,1KG,5000,151
20130101,3300,감자,1KG,3000,152
20130101,3300,시금치,1KG,5500,213
20130101,3300,토마토,1KG,5500,225
20130101,3300,당근,1KG,4500,232
20130101,3300,마늘,1KG,7000,244
20130101,3300,양파,1KG,1870,245
20130101,3300,파,1KG,3000,246
20130101,3300,파,1KG,6500,246
20130101,3300,생강,1KG,7500,247
20130101,3304,토마토,1KG,4980,225
20130101,3304,당근,1KG,6580,232
20130101,3304,찹쌀,1KG,3200,112
20130101,3304,콩,1KG,8600,141
20130101,3304,팥(적두),1KG,16500,142
20130101,3304,고구마,1KG,3850,151
20130101,3304,감자,1KG,3580,152
20130101,3304,시금치,1KG,5000,213
20130101,3304,마늘,1KG,7980,244
20130101,3304,양파,1KG,1980,245
20130101,3304,파,1KG,2800,246
20130101,3304,생강,1KG,11800,247
20130101,3304,미나리,1KG,7100,252
20130102,3300,방울토마토,1KG,8000,422
20130102,3300,파,1KG,3160,246
20130102,3300,파,1KG,6500,246
20130102,3300,생강,1KG,7500,247
20130102,3300,미나리,1KG,6000,252
20130102,3300,당근,1KG,4500,232
20130102,3300,찹쌀,1KG,3660,112
20130102,3300,콩,1KG,7230,141
20130102,3300,팥(적두),1KG,12800,142
20130102,3300,고구마,1KG,5000,151
20130102,3300,감자,1KG,3000,152
20130102,3300,시금치,1KG,5500,213
20130102,3300,토마토,1KG,5500,225
20130102,3300,마늘,1KG,7000,244
20130102,3300,양파,1KG,1870,245
20130102,3304,생강,1KG,11800,247
20130102,3304,미나리,1KG,7100,252
20130102,3304,시금치,1KG,5000,213
20130102,3304,토마토,1KG,4980,225
20130102,3304,찹쌀,1KG,3200,112
20130102,3304,콩,1KG,8600,141
20130102,3304,팥(적두),1KG,16500,142
20130102,3304,고구마,1KG,4250,151
20130102,3304,감자,1KG,3580,152
20130102,3304,당근,1KG,6580,232
20130102,3304,마늘,1KG,7980,244
20130102,3304,양파,1KG,1980,245
20130102,3304,파,1KG,3800,246
20130103,3300,건미역,1KG,18800,642
20130103,3300,굴,1KG,13300,644
20130103,3300,찹쌀,1KG,3660,112
20130103,3300,콩,1KG,7230,141
20130103,3300,팥(적두),1KG,12800,142
20130103,3300,고구마,1KG,5000,151
