20130101,2401,방울토마토,1KG,6500,422
20130101,2401,파,1KG,3000,246
20130101,2401,파,1KG,6000,246
20130101,2401,생강,1KG,7000,247
20130101,2401,미나리,1KG,4500,252
20130101,2401,찹쌀,1KG,4000,112
20130101,2401,콩,1KG,7500,141
20130101,2401,팥(적두),1KG,13000,142
20130101,2401,녹두,1KG,14000,143
20130101,2401,고구마,1KG,4000,151
20130101,2401,감자,1KG,2500,152
20130101,2401,시금치,1KG,5000,213
20130101,2401,토마토,1KG,5000,225
20130101,2401,당근,1KG,5000,232
20130101,2401,마늘,1KG,7000,244
20130101,2401,양파,1KG,1400,245
20130101,2401,배추,1KG,1100,211
20130101,2401,무,1KG,600,231
20130101,2401,양파,1KG,1300,245
20130101,2401,파,1KG,2300,246
20130101,2401,파,1KG,5000,246
20130101,2401,바나나,1KG,1500,418
20130101,2404,토마토,1KG,7480,225
20130101,2404,당근,1KG,4000,232
20130101,2404,찹쌀,1KG,2500,112
20130101,2404,콩,1KG,9090,141
20130101,2404,팥(적두),1KG,27600,142
20130101,2404,고구마,1KG,4500,151
20130101,2404,시금치,1KG,8000,213
20130101,2404,마늘,1KG,6760,244
20130101,2404,양파,1KG,1950,245
20130101,2404,파,1KG,3000,246
20130101,2404,파,1KG,11700,246
20130101,2404,생강,1KG,10800,247
20130101,2404,미나리,1KG,7000,252
20130101,2404,방울토마토,1KG,9800,422
20130101,2404,방울토마토,1KG,11970,422
20130101,2404,마늘,1KG,7950,244
20130101,2404,양파,1KG,2380,245
20130101,2404,파,1KG,3110,246
20130101,2404,생강,1KG,12330,247
20130101,2404,찹쌀,1KG,5900,112
20130101,2404,콩,1KG,11000,141
20130101,2404,팥(적두),1KG,19600,142
20130101,2404,고구마,1KG,4980,151
20130101,2404,토마토,1KG,6950,225
20130101,2404,당근,1KG,5800,232
20130101,3604,찹쌀,1KG,2500,112
20130101,3604,콩,1KG,9080,141
20130101,3604,팥(적두),1KG,27600,142
20130101,3604,고구마,1KG,4500,151
20130101,3604,시금치,1KG,8000,213
20130101,3604,방울토마토,1KG,9800,422
20130101,3604,토마토,1KG,7480,225
20130101,3604,당근,1KG,4000,232
20130101,3604,마늘,1KG,6760,244
20130101,3604,양파,1KG,1950,245
20130101,3604,파,1KG,5120,246
20130101,3604,파,1KG,12810,246
20130101,3604,생강,1KG,10800,247
20130101,3604,미나리,1KG,8000,252
20130101,3611,넙치,1KG,3670,647
20130101,3611,병어,1KG,19319,625
20130101,3611,갈치,1KG,2407,613
20130101,3611,조기,1KG,2712,614
20130101,3611,가자미,1KG,5089,628
20130102,2401,방울토마토,1KG,6500,422
20130102,2401,양파,1KG,1400,245
20130102,2401,파,1KG,3000,246
20130102,2401,파,1KG,6000,246
20130102,2401,생강,1KG,7000,247
20130102,2401,찹쌀,1KG,4000,112
20130102,2401,콩,1KG,7500,141
20130102,2401,팥(적두),1KG,13000,142
20130102,2401,녹두,1KG,14000,143
20130102,2401,고구마,1KG,4000,151
20130102,2401,감자,1KG,2500,152
20130102,2401,시금치,1KG,5000,213
20130102,2401,토마토,1KG,5000,225
20130102,2401,당근,1KG,5000,232
20130102,2401,마늘,1KG,7000,244
20130102,2401,미나리,1KG,4500,252
20130102,2401,바나나,1KG,1500,418
20130102,2401,배추,1KG,1200,211
20130102,2401,배추,1KG,1200,211
20130102,2401,무,1KG,600,231
20130102,2401,양파,1KG,1300,245
20130102,2401,파,1KG,2300,246
20130102,2401,파,1KG,5300,246
20130102,2404,방울토마토,1KG,9800,422
20130102,2404,토마토,1KG,7480,225
20130102,2404,당근,1KG,4000,232
20130102,2404,마늘,1KG,6760,244
20130102,2404,양파,1KG,1950,245
20130102,2404,찹쌀,1KG,2500,112
20130102,2404,콩,1KG,9090,141
